"sex";"age_years";"KinshipR";"MutualismR";"ExchangeR";"HawkR";"DoveR";"DivisionR";"PossessionR";"KinshipJ";"MutualismJ";"ExchangeJ";"HawkJ";"DoveJ";"DivisionJ";"PossessionJ"
"Male";45;77.6666666666667;41.6666666666667;35.3333333333333;74.6666666666667;25.3333333333333;31.6666666666667;72.6666666666667;73.3333333333333;55;69.6666666666667;37.6666666666667;32;59;37
"Female";37;73;44.3333333333333;36.6666666666667;50.6666666666667;30.3333333333333;40.3333333333333;55;43.3333333333333;55.3333333333333;76;62;39.3333333333333;77;49
"Female";43;82;53.6666666666667;76.6666666666667;80;61;75;80.3333333333333;55.6666666666667;31.6666666666667;60.3333333333333;87.3333333333333;55;93.6666666666667;47.6666666666667
"Female";28;66;87.6666666666667;81.3333333333333;46;72;59.6666666666667;80.6666666666667;55.6666666666667;61.6666666666667;78;62.3333333333333;69.3333333333333;88.6666666666667;34.3333333333333
"Male";59;77;64;67.6666666666667;71;57.3333333333333;56.6666666666667;75.3333333333333;72.6666666666667;60.3333333333333;75;63;27;77.3333333333333;42
"Female";48;86.6666666666667;72;47;65.3333333333333;44.6666666666667;48.3333333333333;58;98.6666666666667;87.3333333333333;85.3333333333333;53.6666666666667;47;82.6666666666667;34.3333333333333
"Female";45;80.6666666666667;79.3333333333333;87.6666666666667;94.3333333333333;88.3333333333333;82.6666666666667;80.3333333333333;63.3333333333333;70.6666666666667;74;75.3333333333333;62.6666666666667;76;45
"Male";58;85.6666666666667;85.3333333333333;72;65.3333333333333;65.6666666666667;85.6666666666667;96;86.6666666666667;73.3333333333333;80.6666666666667;73;59.6666666666667;100;38
"Male";40;52.3333333333333;41.6666666666667;60.3333333333333;58;51.3333333333333;50.6666666666667;52;62.3333333333333;52;62.6666666666667;66;59;48.3333333333333;44.6666666666667
"Male";57;50;60.3333333333333;34.6666666666667;46.3333333333333;29.6666666666667;44.6666666666667;66;78.3333333333333;73.3333333333333;80.6666666666667;52.6666666666667;42;66.6666666666667;26.6666666666667
"Male";47;32;34;19;11.6666666666667;12.3333333333333;61.6666666666667;36.3333333333333;46.3333333333333;49.6666666666667;56.3333333333333;51.3333333333333;7;53;32
"Female";40;77;76.6666666666667;73.6666666666667;74.3333333333333;68.3333333333333;84.3333333333333;61.3333333333333;67.3333333333333;64;64.6666666666667;67.3333333333333;69.6666666666667;52.3333333333333;59
"Male";57;79;50.6666666666667;72.6666666666667;73.6666666666667;64.6666666666667;47.6666666666667;62;58.3333333333333;67.3333333333333;35.6666666666667;88.3333333333333;58.6666666666667;69.6666666666667;35
"Female";51;87.3333333333333;36.6666666666667;90.6666666666667;51;49.3333333333333;73;78.6666666666667;59.3333333333333;42;74;67.3333333333333;47.3333333333333;41.6666666666667;71.6666666666667
"Male";55;83;85;73.6666666666667;52.3333333333333;63.3333333333333;30.3333333333333;49;59.3333333333333;85.3333333333333;74.6666666666667;64;48;92.3333333333333;61.6666666666667
"Female";52;72.6666666666667;42;56.6666666666667;40;31.3333333333333;18;35.6666666666667;73.3333333333333;76;59;63;30.3333333333333;83.6666666666667;28.3333333333333
"Female";43;58.6666666666667;47.6666666666667;62;67;43.6666666666667;47.3333333333333;74;61;60.6666666666667;64.6666666666667;65.3333333333333;53.6666666666667;85.3333333333333;32
"Female";55;88.6666666666667;85.3333333333333;82;86;66.3333333333333;55.6666666666667;86.6666666666667;84.3333333333333;61.6666666666667;85;81.3333333333333;74.3333333333333;76;30.3333333333333
"Male";37;58;51.3333333333333;53.3333333333333;66;41.6666666666667;52.3333333333333;49.6666666666667;60.6666666666667;53;70;60.3333333333333;60.3333333333333;63;32
"Female";39;60;32.6666666666667;88.3333333333333;43.6666666666667;30;34;78;72.3333333333333;54.6666666666667;73;24.6666666666667;67.3333333333333;70.6666666666667;34.3333333333333
"Male";60;65.6666666666667;68.6666666666667;95.3333333333333;58.6666666666667;61.6666666666667;67;76.6666666666667;83.6666666666667;69;82.6666666666667;84.3333333333333;71;72;27.3333333333333
"Female";55;100;78;81.3333333333333;90;53.6666666666667;45.6666666666667;79.3333333333333;69.6666666666667;38.3333333333333;85.3333333333333;79.3333333333333;39.6666666666667;29.6666666666667;40
"Male";51;51;67.3333333333333;60.6666666666667;58.3333333333333;34.6666666666667;52.3333333333333;40.3333333333333;60.6666666666667;53.3333333333333;57;57.6666666666667;68;46;48
"Male";42;75.6666666666667;31.3333333333333;52.3333333333333;66.3333333333333;28.6666666666667;26;18.3333333333333;62.3333333333333;31.3333333333333;56.3333333333333;78.3333333333333;62;66.6666666666667;35.3333333333333
"Male";62;61.3333333333333;57.6666666666667;65.3333333333333;42;82.6666666666667;57.3333333333333;41.3333333333333;62.3333333333333;87.3333333333333;85;63;27;54.3333333333333;32.6666666666667
"Male";52;23.3333333333333;50.6666666666667;26.6666666666667;20;54.3333333333333;52.6666666666667;38.6666666666667;64.6666666666667;53.6666666666667;77.6666666666667;32;63.3333333333333;43.6666666666667;38
"Male";34;66.6666666666667;52.3333333333333;66.6666666666667;61.6666666666667;40;33.3333333333333;74.3333333333333;64.3333333333333;41;65.3333333333333;36;55.3333333333333;81.6666666666667;38.6666666666667
"Male";35;82.3333333333333;82;83.3333333333333;72.6666666666667;52.3333333333333;55;82;86.3333333333333;89.3333333333333;96;70.6666666666667;74.6666666666667;95.6666666666667;43.3333333333333
"Male";55;56.3333333333333;62.3333333333333;55.6666666666667;42.3333333333333;38;51;43.6666666666667;44.3333333333333;57;53.3333333333333;43;54;76.6666666666667;15
"Female";60;72.6666666666667;65;76.3333333333333;74.6666666666667;56.6666666666667;52.6666666666667;80;74;76.3333333333333;92.3333333333333;79;45.6666666666667;74;76.6666666666667
"Male";60;60.3333333333333;57.6666666666667;72;67.6666666666667;52.6666666666667;54;59.6666666666667;81;64.6666666666667;66.3333333333333;73;50.6666666666667;76.3333333333333;13.6666666666667
"Male";60;91.3333333333333;86.3333333333333;84.3333333333333;87;56.6666666666667;59;79.6666666666667;91;74;79;78.6666666666667;71;73.3333333333333;27.6666666666667
"Male";41;57.6666666666667;50.6666666666667;38.6666666666667;63;42.3333333333333;41;54.6666666666667;81;62.3333333333333;61;70.3333333333333;55.6666666666667;83;44.3333333333333
"Female";26;67;46.6666666666667;59.6666666666667;58.3333333333333;65.3333333333333;58.6666666666667;58.3333333333333;72;68.3333333333333;77;30.6666666666667;90;50.3333333333333;40
"Female";41;54.6666666666667;26.3333333333333;47.3333333333333;40.3333333333333;26;49.6666666666667;33;72.6666666666667;60.3333333333333;50.3333333333333;73.6666666666667;59.3333333333333;79.3333333333333;50
"Female";38;66.6666666666667;44.3333333333333;80.6666666666667;45;47;59.3333333333333;79;89.6666666666667;36.3333333333333;81.3333333333333;43.3333333333333;64;66.3333333333333;38.3333333333333
"Male";52;73.6666666666667;39;80.6666666666667;73.3333333333333;42.3333333333333;21;53;73;67.6666666666667;61.3333333333333;94;30.3333333333333;100;46.3333333333333
"Female";52;68;48;66.3333333333333;27.3333333333333;56.6666666666667;56;90.3333333333333;59.6666666666667;34.6666666666667;66;58;45;68.6666666666667;32.3333333333333
"Male";43;83.3333333333333;81.3333333333333;67;86.6666666666667;73.3333333333333;53;75;56.3333333333333;68;82.3333333333333;88;61.6666666666667;81;29
"Male";44;64.6666666666667;81;88.6666666666667;58.6666666666667;45.3333333333333;60;71.3333333333333;77.3333333333333;85.6666666666667;78;53;69;61.3333333333333;5.66666666666667
"Male";52;57.6666666666667;53.6666666666667;57.3333333333333;57.3333333333333;54;56;52.3333333333333;92.6666666666667;65.6666666666667;68.6666666666667;85;75;26.3333333333333;46
"Female";66;64.6666666666667;64;73.6666666666667;79;64.3333333333333;69.3333333333333;69.3333333333333;70.3333333333333;75.3333333333333;75.6666666666667;56.3333333333333;62;65;53.6666666666667
"Male";46;75;77.6666666666667;72;82;77.6666666666667;61;88.3333333333333;77.6666666666667;71;64.3333333333333;65;59.3333333333333;64;49.3333333333333
"Female";32;67.6666666666667;54.6666666666667;69.3333333333333;67.6666666666667;47.6666666666667;69;87;64.3333333333333;60.6666666666667;76.6666666666667;45.3333333333333;37.6666666666667;78.3333333333333;28.3333333333333
"Male";51;90;85.6666666666667;91.3333333333333;87;75.3333333333333;85.3333333333333;68.6666666666667;91.6666666666667;74.6666666666667;78.6666666666667;78.3333333333333;71;96.3333333333333;36.6666666666667
"Male";75;79.6666666666667;75;68;71.6666666666667;65;67;82;86.3333333333333;69.3333333333333;86.3333333333333;55.3333333333333;47.6666666666667;99.6666666666667;38.3333333333333
"Female";31;50.3333333333333;27.6666666666667;64.3333333333333;28.6666666666667;41.3333333333333;29.3333333333333;49;41.3333333333333;73.6666666666667;75.3333333333333;64.3333333333333;59;82.6666666666667;35
"Female";35;61.6666666666667;60;61;60.6666666666667;26.6666666666667;65;78.3333333333333;59.3333333333333;55.6666666666667;76.3333333333333;46.3333333333333;48.6666666666667;84;34.6666666666667
"Male";55;73;56.6666666666667;44.6666666666667;22.3333333333333;49;40.6666666666667;39.3333333333333;72;71.6666666666667;76.6666666666667;67.3333333333333;74;83.6666666666667;78.3333333333333
"Female";38;85.6666666666667;84.6666666666667;77.6666666666667;82.6666666666667;77.3333333333333;81;99;93;82.3333333333333;89.6666666666667;76.6666666666667;61.3333333333333;73.6666666666667;60.6666666666667
"Female";41;61.3333333333333;63;62.3333333333333;59.6666666666667;50.3333333333333;51.3333333333333;66.3333333333333;56.3333333333333;70;76.6666666666667;75.3333333333333;45;96.3333333333333;39
"Female";33;67.3333333333333;46.6666666666667;55.3333333333333;74.6666666666667;67.6666666666667;69;84.3333333333333;73.3333333333333;50.6666666666667;51.3333333333333;51.3333333333333;63.6666666666667;76;29.6666666666667
"Female";55;73.6666666666667;78.3333333333333;70.3333333333333;74.3333333333333;71;61.3333333333333;73.3333333333333;52.6666666666667;74.3333333333333;77;65.6666666666667;66.6666666666667;73;61
"Male";52;62;57;70.6666666666667;81.3333333333333;56.3333333333333;71;70.3333333333333;20.3333333333333;48;63.6666666666667;47.6666666666667;49;95;66
"Female";64;40.3333333333333;43.3333333333333;52.3333333333333;58;49.6666666666667;34.3333333333333;39.3333333333333;71;46.6666666666667;71;74.3333333333333;68.3333333333333;88.6666666666667;12.3333333333333
"Male";54;76.3333333333333;76;59.6666666666667;76.6666666666667;78;65;87;65;77.6666666666667;81.6666666666667;48.6666666666667;59.3333333333333;84.3333333333333;50.3333333333333
"Male";34;79.3333333333333;78;59.3333333333333;60;57.6666666666667;68.6666666666667;64.3333333333333;60.3333333333333;70.6666666666667;75;51.6666666666667;39.3333333333333;77;70.6666666666667
"Male";53;52;30;87.3333333333333;23.3333333333333;13;27.3333333333333;19.6666666666667;52.3333333333333;52.6666666666667;82;34.6666666666667;39.6666666666667;41.3333333333333;42
"Female";37;91;86.6666666666667;86.3333333333333;97;74;77.6666666666667;83.6666666666667;85.6666666666667;87.3333333333333;86.3333333333333;77.6666666666667;83;66;74.3333333333333
"Female";42;73;65.3333333333333;78;74;55.6666666666667;29;68;76.3333333333333;60;88.6666666666667;48.3333333333333;70;86.6666666666667;51
"Male";42;74;73.3333333333333;76.3333333333333;76.6666666666667;76;68;76.6666666666667;86;76.6666666666667;87.6666666666667;91;70.3333333333333;71.6666666666667;30
"Female";41;44.6666666666667;61;58.6666666666667;24;30.3333333333333;37;44.6666666666667;62.3333333333333;64.6666666666667;51;56.3333333333333;76;84;39.3333333333333
"Female";61;59.3333333333333;28.3333333333333;59.3333333333333;66.3333333333333;29.3333333333333;47.3333333333333;38;55.6666666666667;47.6666666666667;40.6666666666667;77;32.3333333333333;82.6666666666667;41
"Male";25;51.3333333333333;32.3333333333333;35.6666666666667;94.6666666666667;29.6666666666667;28.3333333333333;29.3333333333333;51.3333333333333;74.6666666666667;48.3333333333333;59.3333333333333;35;50;43
"Female";36;58.6666666666667;51.6666666666667;48.3333333333333;39.6666666666667;51;48.6666666666667;71;77;68.3333333333333;83.6666666666667;54;31.3333333333333;78.6666666666667;43.6666666666667
"Female";63;67;67.3333333333333;70;73;60.6666666666667;61.6666666666667;64.6666666666667;80;87.3333333333333;71.3333333333333;88.3333333333333;67.3333333333333;76;16
"Female";71;90.3333333333333;85;86.6666666666667;88.3333333333333;73.6666666666667;78;78.6666666666667;96.3333333333333;88.3333333333333;96;93;81;63;13.3333333333333
"Female";42;59.6666666666667;50.6666666666667;66;57.3333333333333;36.6666666666667;74;84.6666666666667;48.3333333333333;49.3333333333333;58;42.6666666666667;47.6666666666667;80.3333333333333;15
"Male";51;56;34.3333333333333;48;79;57;48.6666666666667;62.3333333333333;68.3333333333333;45.3333333333333;67.3333333333333;55.6666666666667;58.6666666666667;91.3333333333333;21.6666666666667
"Male";60;56;36;51.6666666666667;17.6666666666667;11.6666666666667;60.6666666666667;36.6666666666667;52.3333333333333;58.6666666666667;83;58.3333333333333;53.6666666666667;61.6666666666667;43.3333333333333
"Female";45;54.3333333333333;82.6666666666667;79.3333333333333;43.6666666666667;18.6666666666667;44;73.3333333333333;68;82.3333333333333;75.3333333333333;68;44;69.3333333333333;31.6666666666667
"Female";49;62.3333333333333;59.6666666666667;60.6666666666667;47.3333333333333;28.3333333333333;37.3333333333333;69.3333333333333;80.3333333333333;47;77;68.3333333333333;69;56.3333333333333;47.3333333333333
"Female";45;82;40.3333333333333;76.3333333333333;52;62.6666666666667;50.6666666666667;58.6666666666667;79.6666666666667;58;69;54;68;64.3333333333333;51.6666666666667
"Female";39;44;29.6666666666667;57.6666666666667;59.3333333333333;53.3333333333333;44;41.3333333333333;69.6666666666667;38.3333333333333;61.6666666666667;31;61;74;42
"Male";53;88.3333333333333;66.6666666666667;69;69.3333333333333;45.6666666666667;61.6666666666667;49;80;76.6666666666667;69.6666666666667;69;65.3333333333333;87;56
"Female";44;72.3333333333333;71.6666666666667;73.6666666666667;70;52;68.3333333333333;69.3333333333333;79;69.3333333333333;81.3333333333333;91.3333333333333;52.3333333333333;69;41.6666666666667
"Male";64;75.6666666666667;83.6666666666667;92;80;29;55.3333333333333;81;27.6666666666667;82.3333333333333;74.6666666666667;41.3333333333333;54.6666666666667;67.6666666666667;56.3333333333333
"Male";27;63.3333333333333;65.6666666666667;71.3333333333333;66.6666666666667;53.3333333333333;56.6666666666667;69.3333333333333;62.6666666666667;58;60.6666666666667;71.3333333333333;68.6666666666667;44;71
"Male";68;67.3333333333333;64.6666666666667;83.3333333333333;87;47.3333333333333;78.6666666666667;55;80.3333333333333;48.6666666666667;85.6666666666667;80.6666666666667;83.3333333333333;62;50
"Female";43;39;45;36;32.3333333333333;22.3333333333333;28.3333333333333;35;38.6666666666667;44.3333333333333;51.6666666666667;41.6666666666667;48.3333333333333;67.3333333333333;66.3333333333333
"Male";48;76.3333333333333;51;83.6666666666667;52;47;62.3333333333333;74.3333333333333;77;62;73.3333333333333;83.6666666666667;59.6666666666667;78;31
"Female";33;88.6666666666667;85.6666666666667;92;85.3333333333333;76;74.6666666666667;32.6666666666667;84.3333333333333;90.3333333333333;88.3333333333333;64.6666666666667;51.6666666666667;73.6666666666667;33.3333333333333
"Male";61;57;55.6666666666667;70;41;41;63;74.6666666666667;68.3333333333333;84.6666666666667;68.6666666666667;55.6666666666667;63.6666666666667;49;46.3333333333333
"Female";30;75.3333333333333;56.6666666666667;68.3333333333333;70;55;68.3333333333333;47.6666666666667;65.3333333333333;63.6666666666667;75.3333333333333;62.6666666666667;31.6666666666667;67.3333333333333;44
"Male";60;92.3333333333333;75;87;77.6666666666667;33.6666666666667;43.6666666666667;78.3333333333333;93.3333333333333;28.6666666666667;65.6666666666667;24.3333333333333;55;95.3333333333333;7.33333333333333
"Male";65;72.6666666666667;77.3333333333333;89;80.6666666666667;69.3333333333333;48.3333333333333;85.3333333333333;67.3333333333333;59.6666666666667;81.6666666666667;64;62.6666666666667;76.3333333333333;58
"Female";29;60.6666666666667;51;60.3333333333333;30;42.6666666666667;26.3333333333333;69.3333333333333;63;59.3333333333333;54.3333333333333;67.6666666666667;70.3333333333333;82.3333333333333;49.3333333333333
"Female";51;62;58;58.3333333333333;63.6666666666667;63;61;57.6666666666667;64.6666666666667;61.6666666666667;65.3333333333333;69.3333333333333;48.6666666666667;53;50
"Female";38;79.6666666666667;37.3333333333333;65.3333333333333;67.3333333333333;65.3333333333333;64;49;63.3333333333333;54.6666666666667;66;46;57;56.6666666666667;57.3333333333333
"Female";55;83.6666666666667;28.3333333333333;79.6666666666667;72.3333333333333;70;20;48;94.6666666666667;36.3333333333333;66.6666666666667;92;85;31.3333333333333;24
"Female";32;44.3333333333333;40;51.3333333333333;39;39.3333333333333;49.3333333333333;60.6666666666667;50.6666666666667;67.3333333333333;54.6666666666667;62;51.3333333333333;68.6666666666667;25.3333333333333
